1	1
1	1
0	0
0	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	1
0	0
1	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
0	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
1	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.853333333333
Total Time:321.045794964 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 40
Number of features before reduce: 822
Number of features: 356
Number of features before reduce: 821
Number of features: 355
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
0	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
0	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
1	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.86
Total Time:452.05130291 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 50
Number of features before reduce: 822
Number of features: 366
Number of features before reduce: 821
Number of features: 365
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
0	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
1	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
1	0
1	0
Final: 0.866666666667
Total Time:572.59950304 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 60
Number of features before reduce: 822
Number of features: 376
Number of features before reduce: 821
Number of features: 375
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
0	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
1	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
0	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.86
Total Time:722.597398996 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 70
Number of features before reduce: 822
Number of features: 388
Number of features before reduce: 821
Number of features: 387
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
0	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.893333333333
Total Time:871.897593975 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 80
Number of features before reduce: 822
Number of features: 390
Number of features before reduce: 821
Number of features: 389
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
0	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.893333333333
Total Time:982.181330204 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 90
Number of features before reduce: 822
Number of features: 396
Number of features before reduce: 821
Number of features: 395
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
0	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
0	1
1	1
1	1
0	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
0	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
0	1
1	1
0	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.866666666667
Total Time:1123.78479385 sec
python main.py --dataset face --algorithm perceptron --iterations 1000 --percent 100
Number of features before reduce: 822
Number of features: 412
Number of features before reduce: 821
Number of features: 411
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
0	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
1	1
0	0
0	1
1	1
1	1
0	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
1	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
0	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
0	1
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.866666666667
Total Time:1315.09273815 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 10
Number of features before reduce: 822
Number of features: 315
Number of features before reduce: 821
Number of features: 314
1	1
1	1
1	1
1	1
1	1
1	1
0	0
1	0
1	1
0	0
0	0
1	1
1	0
1	0
0	0
1	1
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
1	1
1	1
1	1
1	1
1	1
1	0
0	1
0	0
1	1
1	1
0	0
1	1
0	1
1	1
0	0
1	1
1	1
1	0
0	0
0	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
0	0
1	1
1	1
0	1
0	0
0	0
1	0
0	0
0	1
1	0
1	0
1	1
1	0
0	0
0	0
1	1
0	0
0	0
1	1
1	1
0	1
1	1
0	0
0	0
0	0
1	1
1	0
1	0
0	1
1	0
1	0
1	1
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
0	1
1	1
1	0
1	1
0	0
1	1
0	0
1	0
0	1
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
1	0
0	0
0	0
0	0
0	1
0	1
1	1
0	0
1	1
1	1
1	0
1	1
0	0
0	0
1	0
Final: 0.76
Total Time:49.4353311062 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 20
Number of features before reduce: 822
Number of features: 331
Number of features before reduce: 821
Number of features: 330
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	0
1	1
1	0
0	0
1	1
1	0
1	0
0	0
1	1
1	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
0	0
1	1
1	0
0	0
1	1
0	0
1	1
1	0
0	0
1	0
1	1
1	1
1	1
0	0
1	0
1	0
0	0
1	1
1	0
1	0
1	1
1	0
0	0
0	0
1	1
0	0
1	0
1	1
1	1
1	1
1	1
1	0
1	0
0	0
1	1
1	0
1	0
1	1
1	0
0	0
1	1
0	0
1	1
1	0
0	0
1	1
0	0
0	0
0	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
0	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
0	0
1	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	1
1	1
1	1
0	0
1	1
1	1
1	0
1	1
0	0
1	0
1	0
Final: 0.766666666667
Total Time:96.6814301014 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 30
Number of features before reduce: 822
Number of features: 342
Number of features before reduce: 821
Number of features: 341
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	0
0	0
1	1
1	0
1	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
0	0
1	1
1	0
1	1
1	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
0	0
1	1
1	0
0	0
1	1
0	0
1	1
1	0
0	0
1	0
1	1
1	1
1	1
0	0
1	0
0	0
0	0
1	1
0	0
1	0
1	1
1	0
0	0
0	0
1	1
0	0
1	0
1	1
1	1
1	1
1	1
0	0
1	0
1	0
1	1
1	0
1	0
1	1
1	0
1	0
1	1
0	0
1	1
1	0
0	0
1	1
0	0
0	0
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
0	0
1	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	0
0	0
0	0
1	1
1	0
1	0
0	0
0	0
1	0
1	1
1	1
1	1
0	0
1	1
1	1
1	0
1	1
0	0
1	0
1	0
Final: 0.766666666667
Total Time:152.3342731 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 40
Number of features before reduce: 822
Number of features: 356
Number of features before reduce: 821
Number of features: 355
1	1
1	1
1	1
1	1
1	1
1	1
1	0
0	0
1	1
1	0
0	0
1	1
1	0
1	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
1	0
1	1
1	0
1	1
1	1
1	1
1	1
1	1
1	0
1	1
1	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
0	0
1	1
0	0
1	0
1	1
0	0
1	1
0	0
1	0
1	0
1	1
1	1
1	1
0	0
1	0
0	0
0	0
1	1
0	0
1	0
1	1
1	0
0	0
0	0
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
1	1
0	0
0	0
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	0
0	0
0	0
1	1
1	0
0	0
0	0
1	0
1	0
1	1
1	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
1	0
1	0
Final: 0.76
Total Time:217.693029165 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 50
Number of features before reduce: 822
Number of features: 366
Number of features before reduce: 821
Number of features: 365
1	1
1	1
1	1
1	1
1	1
1	1
1	0
0	0
1	1
1	0
0	0
1	1
1	0
1	0
0	0
1	1
0	0
1	0
1	0
0	0
1	1
0	0
1	0
1	1
1	0
1	1
1	1
1	1
1	1
1	1
1	0
1	1
1	0
1	1
1	1
1	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
1	0
1	1
0	0
1	0
1	1
0	0
1	1
0	0
1	0
1	0
1	1
1	1
1	1
1	0
1	0
1	0
1	0
1	1
0	0
1	0
1	1
1	0
0	0
0	0
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	0
1	1
1	0
1	0
1	1
0	0
1	1
1	0
0	0
1	1
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
1	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	1
1	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	0
1	0
1	0
1	1
1	0
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
1	1
0	0
1	0
1	0
Final: 0.64
Total Time:279.48029685 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 60
Number of features before reduce: 822
Number of features: 376
Number of features before reduce: 821
Number of features: 375
0	1
1	1
0	1
0	1
1	1
1	1
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	1
1	1
0	1
0	1
0	0
0	1
0	0
0	1
1	1
0	0
0	1
0	1
0	1
0	0
0	1
1	1
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	1
0	0
0	0
1	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
1	0
0	0
0	1
0	0
0	0
1	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
1	1
0	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
1	1
0	0
0	1
0	0
0	0
1	0
Final: 0.6
Total Time:337.773495913 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 70
Number of features before reduce: 822
Number of features: 388
Number of features before reduce: 821
Number of features: 387
1	1
1	1
1	1
1	1
1	1
1	1
1	0
0	0
1	1
1	0
0	0
1	1
0	0
1	0
0	0
1	1
0	0
0	0
1	0
0	0
1	1
0	0
1	0
1	1
1	0
1	1
1	1
1	1
1	1
1	1
0	0
1	1
1	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
1	1
1	1
1	0
1	0
1	1
0	0
1	0
1	1
0	0
1	1
0	0
1	0
1	0
1	1
1	1
1	1
0	0
1	0
0	0
0	0
1	1
0	0
1	0
1	1
1	0
0	0
0	0
1	1
1	0
1	0
1	1
1	1
1	1
1	1
1	0
1	0
1	0
1	1
1	0
1	0
1	1
1	0
1	0
1	1
0	0
1	1
1	0
0	0
1	1
1	0
1	0
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
1	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	1
1	0
1	1
0	0
0	0
1	1
1	1
1	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	0
1	0
1	0
1	1
1	0
0	0
0	0
1	0
1	0
1	1
1	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
1	0
1	0
Final: 0.713333333333
Total Time:401.889164925 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 80
Number of features before reduce: 822
Number of features: 390
Number of features before reduce: 821
Number of features: 389
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	1
1	1
1	1
0	1
0	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
0	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	1
0	1
1	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
0	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
0	1
0	1
0	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
0	1
1	1
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
1	1
0	1
1	1
0	0
0	1
1	1
0	0
1	1
0	0
0	0
0	0
Final: 0.873333333333
Total Time:470.568594933 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 90
Number of features before reduce: 822
Number of features: 396
Number of features before reduce: 821
Number of features: 395
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
1	1
0	1
1	1
1	1
0	1
0	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
0	0
0	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
1	0
1	1
1	1
0	1
0	0
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
1	1
0	1
0	1
1	1
0	0
0	0
0	0
0	1
1	0
0	0
0	1
0	0
0	0
1	1
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	0
1	0
1	1
0	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
0	1
1	1
0	0
1	1
0	0
1	1
0	0
0	0
0	1
0	1
0	0
1	1
0	0
1	1
0	0
1	1
0	0
0	1
0	1
1	1
1	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
1	1
0	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
0	0
1	0
Final: 0.853333333333
Total Time:565.621600866 sec
python main.py --dataset face --algorithm mira --iterations 1000 --percent 100
Number of features before reduce: 822
Number of features: 412
Number of features before reduce: 821
Number of features: 411
1	1
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
0	0
0	0
1	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
1	1
0	0
1	0
1	1
1	0
1	1
1	1
1	1
1	1
0	1
0	0
1	1
0	0
1	1
1	1
0	0
1	1
1	1
1	1
1	0
1	1
1	1
0	0
0	0
1	1
0	0
1	0
1	1
0	0
1	1
0	0
1	0
1	0
1	1
1	1
1	1
0	0
1	0
0	0
0	0
1	1
0	0
1	0
1	1
0	0
0	0
0	0
1	1
0	0
1	0
1	1
1	1
1	1
1	1
1	0
0	0
1	0
1	1
1	0
0	0
1	1
0	0
0	0
1	1
0	0
1	1
1	0
0	0
1	1
0	0
0	0
1	0
1	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	0
1	1
0	0
1	1
0	0
0	0
1	1
1	1
0	0
1	1
1	0
1	1
0	0
1	1
0	0
1	1
1	1
1	1
1	1
1	1
0	0
0	0
0	0
1	0
0	0
0	0
1	1
1	0
0	0
0	0
0	0
0	0
1	1
1	1
1	1
0	0
1	1
1	1
0	0
1	1
0	0
1	0
1	0
Final: 0.853333333333
Total Time:886.468773127 sec
python main.py --dataset face --algorithm naivebayes --iterations 1000 --percent 10
Number of features before reduce: 822
Number of features: 315
Number of features before reduce: 821
Number of features: 314
1	1
1	1
1	1
1	1
1	1
1	1
